index,n,epsilon,d,m,k,t,repeat,time_mu_s,model_error
948,1000,0.50,500,2,17,1.0114,48,341.00,0.052532
949,1000,0.50,500,2,17,0.9353,49,344.00,0.530925
950,1000,0.50,500,2,17,0.9595,50,377.00,0.425969
951,1000,0.50,500,2,17,1.0795,51,398.00,1.504565
952,1000,0.50,500,2,17,1.0360,52,186.00,0.380471
953,1000,0.50,500,2,17,0.9734,53,360.00,1.609632
954,1000,0.50,500,2,17,1.0596,54,356.00,0.552090
955,1000,0.50,500,2,17,1.0073,55,363.00,0.740134
956,1000,0.50,500,2,17,0.9887,56,382.00,0.275863
957,1000,0.50,500,2,17,1.0321,57,414.00,0.306458
958,1000,0.50,500,2,17,1.0031,58,306.00,0.152133
959,1000,0.50,500,2,17,0.9931,59,360.00,0.254701
960,1000,0.50,500,2,17,1.0087,60,388.00,0.052212
961,1000,0.50,500,2,17,1.0391,61,386.00,0.055747
962,1000,0.50,500,2,17,1.0116,62,354.00,0.081214
963,1000,0.50,500,2,17,0.9952,63,357.00,0.301937
964,1000,0.50,500,2,17,1.0731,64,399.00,0.835464
965,1000,0.50,500,2,17,1.0092,65,138.00,0.369545
966,1000,0.50,500,2,17,0.9654,66,351.00,0.118530
967,1000,0.50,500,2,17,0.9746,67,406.00,2.111004
968,1000,0.50,500,2,17,1.0301,68,344.00,0.456594
969,1000,0.50,500,2,17,0.9708,69,344.00,0.443912
970,1000,0.50,500,2,17,1.0087,70,363.00,0.163411
971,1000,0.50,500,2,17,0.9933,71,375.00,1.434234
972,1000,0.50,500,2,17,1.0143,72,379.00,0.158049
973,1000,0.50,500,2,17,1.0181,73,361.00,0.633402
974,1000,0.50,500,2,17,0.9811,74,340.00,0.131447
975,1000,0.50,500,2,17,0.9853,75,393.00,1.581741
976,1000,0.50,500,2,17,0.9825,76,376.00,0.271421
977,1000,0.50,500,2,17,1.0225,77,406.00,1.338692
978,1000,0.50,500,2,17,1.0068,78,352.00,0.418352
979,1000,0.50,500,2,17,0.9879,79,349.00,0.344932
980,1000,0.50,500,2,17,1.0120,80,355.00,0.524733
981,1000,0.50,500,2,17,0.9712,81,357.00,0.216608
982,1000,0.50,500,2,17,1.0194,82,319.00,0.288423
983,1000,0.50,500,2,17,0.9989,83,344.00,0.114248
984,1000,0.50,500,2,17,0.9721,84,384.00,0.056199
985,1000,0.50,500,2,17,0.9842,85,366.00,1.238343
986,1000,0.50,500,2,17,1.0108,86,326.00,0.362065
987,1000,0.50,500,2,17,0.9500,87,333.00,0.356569
988,1000,0.50,500,2,17,0.9698,88,344.00,1.110148
989,1000,0.50,500,2,17,0.9700,89,350.00,0.217755
990,1000,0.50,500,2,17,0.9974,90,350.00,0.858514
991,1000,0.50,500,2,17,0.9760,91,367.00,0.352665
992,1000,0.50,500,2,17,1.0723,92,407.00,1.600471
993,1000,0.50,500,2,17,0.9978,93,323.00,0.221163
994,1000,0.50,500,2,17,1.0537,94,348.00,0.472157
995,1000,0.50,500,2,17,0.9820,95,358.00,0.215168
996,1000,0.50,500,2,17,1.0148,96,347.00,0.045176
997,1000,0.50,500,2,17,1.0446,97,367.00,0.673514
998,1000,0.50,500,2,17,0.9677,98,380.00,0.140903
999,1000,0.50,500,2,17,1.0031,99,299.00,0.435491
1000,1000,0.55,450,2,17,0.9977,0,406.00,0.356910
1001,1000,0.55,450,2,17,1.0016,1,98.00,1.020895
1002,1000,0.55,450,2,17,0.9839,2,385.00,0.266109
1003,1000,0.55,450,2,17,1.0076,3,352.00,0.271418
1004,1000,0.55,450,2,17,1.0240,4,391.00,0.178251
1005,1000,0.55,450,2,17,1.0080,5,364.00,0.213932
1006,1000,0.55,450,2,17,0.9727,6,375.00,0.429048
1007,1000,0.55,450,2,17,1.0435,7,362.00,0.656296
1008,1000,0.55,450,2,17,0.9724,8,369.00,0.353762
1009,1000,0.55,450,2,17,0.9919,9,347.00,0.163745
1010,1000,0.55,450,2,17,0.9657,10,255.00,0.199081
1011,1000,0.55,450,2,17,0.9840,11,374.00,0.792958
1012,1000,0.55,450,2,17,1.0390,12,405.00,0.292979
1013,1000,0.55,450,2,17,0.9548,13,384.00,0.394668
1014,1000,0.55,450,2,17,0.9248,14,380.00,0.063916
1015,1000,0.55,450,2,17,1.0171,15,267.00,0.613028
1016,1000,0.55,450,2,17,1.0016,16,380.00,0.835643
1017,1000,0.55,450,2,17,1.0045,17,345.00,0.264373
1018,1000,0.55,450,2,17,0.9661,18,372.00,0.454421
1019,1000,0.55,450,2,17,0.9694,19,334.00,1.736166
1020,1000,0.55,450,2,17,1.0185,20,384.00,0.197376
1021,1000,0.55,450,2,17,0.9959,21,353.00,1.759996
1022,1000,0.55,450,2,17,0.9372,22,372.00,0.026615
1023,1000,0.55,450,2,17,1.0120,23,393.00,1.590338
1024,1000,0.55,450,2,17,1.0070,24,380.00,2.963578
1025,1000,0.55,450,2,17,1.0165,25,355.00,1.264191
1026,1000,0.55,450,2,17,0.9782,26,351.00,6.276065
1027,1000,0.55,450,2,17,0.9746,27,385.00,0.424828
1028,1000,0.55,450,2,17,0.9761,28,381.00,0.209772
1029,1000,0.55,450,2,17,1.0044,29,374.00,0.775117
1030,1000,0.55,450,2,17,0.9753,30,406.00,1.012877
1031,1000,0.55,450,2,17,0.9889,31,355.00,0.327281
1032,1000,0.55,450,2,17,0.9745,32,348.00,0.903094
1033,1000,0.55,450,2,17,0.9806,33,413.00,0.598113
1034,1000,0.55,450,2,17,1.0052,34,348.00,0.311624
1035,1000,0.55,450,2,17,1.0424,35,369.00,0.256737
1036,1000,0.55,450,2,17,1.0588,36,363.00,0.595873
1037,1000,0.55,450,2,17,1.0076,37,456.00,1.013606
1038,1000,0.55,450,2,17,1.0337,38,384.00,0.241143
1039,1000,0.55,450,2,17,0.9742,39,334.00,0.469955
1040,1000,0.55,450,2,17,0.9795,40,383.00,0.679816
1041,1000,0.55,450,2,17,1.0220,41,412.00,0.905621
1042,1000,0.55,450,2,17,0.9419,42,347.00,0.197864
1043,1000,0.55,450,2,17,1.0250,43,384.00,1.304869
1044,1000,0.55,450,2,17,1.0383,44,392.00,0.041589
1045,1000,0.55,450,2,17,1.0174,45,361.00,0.779454
1046,1000,0.55,450,2,17,0.9434,46,354.00,0.792963
1047,1000,0.55,450,2,17,1.0111,47,134.00,0.440346
1048,1000,0.55,450,2,17,0.9882,48,363.00,0.825096
1049,1000,0.55,450,2,17,1.0351,49,39.00,0.340823
1050,1000,0.55,450,2,17,0.9795,50,403.00,0.214010
1051,1000,0.55,450,2,17,1.0082,51,354.00,0.994395
1052,1000,0.55,450,2,17,1.0115,52,394.00,0.581572
1053,1000,0.55,450,2,17,0.9849,53,365.00,1.311370
1054,1000,0.55,450,2,17,1.0231,54,380.00,0.939363
1055,1000,0.55,450,2,17,1.0163,55,349.00,0.393049
1056,1000,0.55,450,2,17,1.0265,56,394.00,2.494296
1057,1000,0.55,450,2,17,0.9583,57,387.00,0.080510
1058,1000,0.55,450,2,17,1.0162,58,277.00,0.580298
1059,1000,0.55,450,2,17,1.0015,59,359.00,2.318295
1060,1000,0.55,450,2,17,0.9405,60,375.00,0.634947
1061,1000,0.55,450,2,17,1.0566,61,408.00,2.052225
1062,1000,0.55,450,2,17,1.0002,62,357.00,0.896639
1063,1000,0.55,450,2,17,1.0078,63,366.00,0.058304
1064,1000,0.55,450,2,17,1.0074,64,357.00,3.382485
1065,1000,0.55,450,2,17,1.0048,65,366.00,0.124678
1066,1000,0.55,450,2,17,0.9964,66,280.00,0.175858
1067,1000,0.55,450,2,17,1.0013,67,376.00,0.440805
1068,1000,0.55,450,2,17,1.0190,68,389.00,0.820071
1069,1000,0.55,450,2,17,1.0422,69,363.00,0.741107
1070,1000,0.55,450,2,17,1.0405,70,372.00,0.172401
1071,1000,0.55,450,2,17,1.0264,71,339.00,0.233880
1072,1000,0.55,450,2,17,0.9475,72,379.00,0.494159
1073,1000,0.55,450,2,17,1.0406,73,331.00,0.438506
1074,1000,0.55,450,2,17,1.0028,74,222.00,0.221846
1075,1000,0.55,450,2,17,1.0030,75,338.00,0.254030
1076,1000,0.55,450,2,17,0.9440,76,378.00,0.150571
1077,1000,0.55,450,2,17,1.0848,77,421.00,1.396152
1078,1000,0.55,450,2,17,1.0023,78,365.00,0.579037
1079,1000,0.55,450,2,17,0.9816,79,340.00,0.832170
1080,1000,0.55,450,2,17,1.0281,80,371.00,0.287306
1081,1000,0.55,450,2,17,1.0215,81,341.00,0.276681
1082,1000,0.55,450,2,17,0.9824,82,336.00,1.230957
1083,1000,0.55,450,2,17,1.0056,83,393.00,0.574689
1084,1000,0.55,450,2,17,1.0057,84,371.00,1.587790
1085,1000,0.55,450,2,17,0.9546,85,343.00,0.128343
1086,1000,0.55,450,2,17,1.0678,86,369.00,0.297330
1087,1000,0.55,450,2,17,1.0274,87,387.00,0.866793
1088,1000,0.55,450,2,17,1.0041,88,418.00,0.253526
1089,1000,0.55,450,2,17,0.9884,89,374.00,0.416898
1090,1000,0.55,450,2,17,1.0441,90,363.00,0.840086
1091,1000,0.55,450,2,17,1.0216,91,391.00,1.352253
1092,1000,0.55,450,2,17,1.0303,92,294.00,0.430945
1093,1000,0.55,450,2,17,1.0073,93,397.00,0.717006
1094,1000,0.55,450,2,17,0.9602,94,383.00,1.482901
1095,1000,0.55,450,2,17,0.9942,95,392.00,0.330604
1096,1000,0.55,450,2,17,0.9626,96,382.00,0.796982
1097,1000,0.55,450,2,17,1.0257,97,424.00,0.388692
1098,1000,0.55,450,2,17,1.0142,98,364.00,0.125927
1099,1000,0.55,450,2,17,1.0057,99,363.00,0.505663
1100,1000,0.60,399,2,17,0.9607,0,398.00,5.487715
1101,1000,0.60,399,2,17,1.0267,1,452.00,1.817106
1102,1000,0.60,399,2,17,0.9969,2,372.00,0.675843
1103,1000,0.60,399,2,17,0.9644,3,357.00,5.591937
1104,1000,0.60,399,2,17,0.9900,4,269.00,1.180764
1105,1000,0.60,399,2,17,1.0442,5,375.00,3.163150
1106,1000,0.60,399,2,17,1.0100,6,402.00,0.557557
1107,1000,0.60,399,2,17,1.0048,7,366.00,3.848048
1108,1000,0.60,399,2,17,1.0170,8,175.00,0.705643
1109,1000,0.60,399,2,17,0.9811,9,385.00,0.616792
1110,1000,0.60,399,2,17,1.0587,10,235.00,0.564281
1111,1000,0.60,399,2,17,0.9539,11,45.00,0.975288
1112,1000,0.60,399,2,17,0.9916,12,421.00,4.964838
1113,1000,0.60,399,2,17,0.9892,13,375.00,0.220508
1114,1000,0.60,399,2,17,1.0511,14,343.00,0.276103
1115,1000,0.60,399,2,17,0.9966,15,278.00,0.647886
1116,1000,0.60,399,2,17,1.0199,16,389.00,0.437998
1117,1000,0.60,399,2,17,1.0959,17,401.00,0.917389
1118,1000,0.60,399,2,17,1.0095,18,385.00,1.636944
1119,1000,0.60,399,2,17,0.9592,19,415.00,5.939149
1120,1000,0.60,399,2,17,0.9512,20,398.00,0.339970
1121,1000,0.60,399,2,17,0.9597,21,183.00,0.148815
1122,1000,0.60,399,2,17,0.9542,22,377.00,7.536093
1123,1000,0.60,399,2,17,1.0185,23,377.00,1.460264
1124,1000,0.60,399,2,17,0.9629,24,411.00,2.138888
1125,1000,0.60,399,2,17,1.0423,25,405.00,0.119951
1126,1000,0.60,399,2,17,0.9799,26,424.00,5.589426
1127,1000,0.60,399,2,17,0.9833,27,445.00,0.970816
1128,1000,0.60,399,2,17,0.9786,28,190.00,0.493405
1129,1000,0.60,399,2,17,0.9431,29,408.00,0.096465
1130,1000,0.60,399,2,17,1.0608,30,54.00,0.291391
1131,1000,0.60,399,2,17,0.9576,31,393.00,0.097542
1132,1000,0.60,399,2,17,1.0291,32,390.00,1.688978
1133,1000,0.60,399,2,17,1.0089,33,62.00,0.198912
1134,1000,0.60,399,2,17,1.0112,34,410.00,0.193836
1135,1000,0.60,399,2,17,1.0480,35,425.00,0.698914
1136,1000,0.60,399,2,17,1.0093,36,227.00,0.203894
1137,1000,0.60,399,2,17,1.0003,37,400.00,0.191437
1138,1000,0.60,399,2,17,1.0084,38,392.00,2.346880
1139,1000,0.60,399,2,17,1.0471,39,342.00,1.270627
1140,1000,0.60,399,2,17,1.0442,40,400.00,1.080260
1141,1000,0.60,399,2,17,0.9620,41,68.00,0.588661
1142,1000,0.60,399,2,17,0.9944,42,350.00,0.296457
1143,1000,0.60,399,2,17,0.9789,43,397.00,2.834710
1144,1000,0.60,399,2,17,0.9645,44,375.00,0.438894
1145,1000,0.60,399,2,17,1.0629,45,373.00,0.742307
1146,1000,0.60,399,2,17,0.9580,46,371.00,3.070324
1147,1000,0.60,399,2,17,0.9475,47,331.00,0.545225
1148,1000,0.60,399,2,17,0.9933,48,71.00,0.996873
1149,1000,0.60,399,2,17,1.0192,49,369.00,0.615778
1150,1000,0.60,399,2,17,0.9656,50,429.00,0.695184
1151,1000,0.60,399,2,17,0.9970,51,374.00,0.629198
1152,1000,0.60,399,2,17,0.9661,52,384.00,3.215194
1153,1000,0.60,399,2,17,0.9610,53,404.00,0.199865
1154,1000,0.60,399,2,17,1.0166,54,401.00,0.792761
1155,1000,0.60,399,2,17,0.9302,55,333.00,0.324868
1156,1000,0.60,399,2,17,1.0229,56,345.00,4.443501
1157,1000,0.60,399,2,17,1.0005,57,329.00,1.853059
1158,1000,0.60,399,2,17,1.0405,58,189.00,0.454680
1159,1000,0.60,399,2,17,1.0551,59,383.00,3.507979
1160,1000,0.60,399,2,17,1.0312,60,351.00,0.196732
1161,1000,0.60,399,2,17,0.9754,61,393.00,0.668590
1162,1000,0.60,399,2,17,1.0352,62,305.00,0.976596
1163,1000,0.60,399,2,17,1.0076,63,375.00,0.844047
1164,1000,0.60,399,2,17,0.9613,64,377.00,0.453439
1165,1000,0.60,399,2,17,0.9382,65,407.00,2.687436
1166,1000,0.60,399,2,17,0.9339,66,366.00,0.406519
1167,1000,0.60,399,2,17,0.9640,67,390.00,0.080089
1168,1000,0.60,399,2,17,1.0045,68,379.00,2.829924
1169,1000,0.60,399,2,17,1.0238,69,398.00,2.227799
1170,1000,0.60,399,2,17,0.9953,70,420.00,1.693220
1171,1000,0.60,399,2,17,0.9700,71,43.00,0.320585
1172,1000,0.60,399,2,17,0.9967,72,103.00,0.541734
1173,1000,0.60,399,2,17,1.0278,73,376.00,0.348406
1174,1000,0.60,399,2,17,0.9730,74,362.00,0.181175
1175,1000,0.60,399,2,17,1.0564,75,244.00,0.512942
1176,1000,0.60,399,2,17,1.0197,76,147.00,0.491725
1177,1000,0.60,399,2,17,0.9935,77,231.00,0.547588
1178,1000,0.60,399,2,17,0.9844,78,339.00,0.383746
1179,1000,0.60,399,2,17,0.9777,79,375.00,2.484854
1180,1000,0.60,399,2,17,1.0240,80,409.00,1.517215
1181,1000,0.60,399,2,17,1.0704,81,390.00,0.684279
1182,1000,0.60,399,2,17,0.9815,82,383.00,0.127195
1183,1000,0.60,399,2,17,1.0005,83,412.00,1.250511
1184,1000,0.60,399,2,17,0.9609,84,421.00,1.519698
1185,1000,0.60,399,2,17,0.9702,85,426.00,3.958249
1186,1000,0.60,399,2,17,1.0024,86,385.00,0.131554
1187,1000,0.60,399,2,17,1.0455,87,396.00,0.122899
1188,1000,0.60,399,2,17,1.0252,88,400.00,1.126972
1189,1000,0.60,399,2,17,0.9864,89,389.00,0.959601
1190,1000,0.60,399,2,17,1.0605,90,72.00,0.572742
1191,1000,0.60,399,2,17,1.0073,91,397.00,0.558120
1192,1000,0.60,399,2,17,0.9940,92,373.00,3.753401
1193,1000,0.60,399,2,17,0.9461,93,370.00,1.575467
1194,1000,0.60,399,2,17,1.0049,94,370.00,0.397099
1195,1000,0.60,399,2,17,0.9893,95,411.00,0.960489
1196,1000,0.60,399,2,17,1.0182,96,360.00,0.594014
1197,1000,0.60,399,2,17,0.9851,97,107.00,0.198464
1198,1000,0.60,399,2,17,1.0016,98,384.00,0.593958
1199,1000,0.60,399,2,17,1.0162,99,173.00,0.220813
1200,1000,0.65,350,2,17,1.0296,0,474.00,2.690460
1201,1000,0.65,350,2,17,0.9874,1,405.00,3.643800
1202,1000,0.65,350,2,17,0.9617,2,413.00,3.538330
1203,1000,0.65,350,2,17,1.0398,3,294.00,0.713687
1204,1000,0.65,350,2,17,1.0014,4,426.00,4.597967
1205,1000,0.65,350,2,17,1.0070,5,452.00,2.490119
1206,1000,0.65,350,2,17,1.0390,6,478.00,4.097003
1207,1000,0.65,350,2,17,1.0333,7,185.00,4.169204
1208,1000,0.65,350,2,17,0.9496,8,397.00,0.348956
1209,1000,0.65,350,2,17,1.0140,9,434.00,2.112094
1210,1000,0.65,350,2,17,0.9502,10,179.00,1.743434
1211,1000,0.65,350,2,17,1.0130,11,77.00,0.748264
1212,1000,0.65,350,2,17,1.0421,12,426.00,3.862556
1213,1000,0.65,350,2,17,1.0522,13,109.00,3.389956
1214,1000,0.65,350,2,17,0.9801,14,396.00,4.641290
1215,1000,0.65,350,2,17,0.9434,15,390.00,3.661502
1216,1000,0.65,350,2,17,1.0109,16,252.00,4.785019
1217,1000,0.65,350,2,17,1.0238,17,117.00,3.954811
1218,1000,0.65,350,2,17,0.9758,18,390.00,2.750957
1219,1000,0.65,350,2,17,1.0110,19,416.00,5.474525
1220,1000,0.65,350,2,17,1.0042,20,432.00,2.071614
1221,1000,0.65,350,2,17,0.9285,21,353.00,0.793404
1222,1000,0.65,350,2,17,1.0293,22,431.00,5.065158
1223,1000,0.65,350,2,17,0.9458,23,278.00,0.476207
1224,1000,0.65,350,2,17,1.0221,24,146.00,0.730700
1225,1000,0.65,350,2,17,1.0479,25,129.00,0.569086
1226,1000,0.65,350,2,17,0.9886,26,386.00,2.518350
1227,1000,0.65,350,2,17,1.0097,27,204.00,0.652754
1228,1000,0.65,350,2,17,1.0241,28,193.00,0.353322
1229,1000,0.65,350,2,17,0.9705,29,94.00,0.624627
1230,1000,0.65,350,2,17,0.9755,30,382.00,1.950482
1231,1000,0.65,350,2,17,1.0328,31,64.00,1.566904
1232,1000,0.65,350,2,17,1.0217,32,427.00,3.456064
1233,1000,0.65,350,2,17,0.9669,33,378.00,0.481200
1234,1000,0.65,350,2,17,1.0460,34,449.00,1.928017
1235,1000,0.65,350,2,17,0.9425,35,378.00,0.093481
1236,1000,0.65,350,2,17,1.0183,36,96.00,0.366328
1237,1000,0.65,350,2,17,1.0188,37,372.00,0.648419
1238,1000,0.65,350,2,17,0.9685,38,333.00,1.984596
1239,1000,0.65,350,2,17,1.0357,39,362.00,0.599681
1240,1000,0.65,350,2,17,1.0260,40,411.00,5.008736
1241,1000,0.65,350,2,17,1.0370,41,185.00,0.682971
1242,1000,0.65,350,2,17,0.9869,42,360.00,0.484046
1243,1000,0.65,350,2,17,1.0215,43,432.00,4.633670
1244,1000,0.65,350,2,17,0.9904,44,61.00,0.190825
1245,1000,0.65,350,2,17,0.9957,45,241.00,1.184452
1246,1000,0.65,350,2,17,1.0340,46,335.00,0.786287
1247,1000,0.65,350,2,17,1.0689,47,141.00,5.893702
1248,1000,0.65,350,2,17,1.0014,48,144.00,5.797054
1249,1000,0.65,350,2,17,0.9816,49,66.00,1.218560
1250,1000,0.65,350,2,17,1.0245,50,171.00,3.189776
1251,1000,0.65,350,2,17,1.0186,51,370.00,3.482073
1252,1000,0.65,350,2,17,0.9782,52,358.00,1.720452
1253,1000,0.65,350,2,17,0.9907,53,393.00,0.922581
1254,1000,0.65,350,2,17,1.0242,54,81.00,0.498471
1255,1000,0.65,350,2,17,1.0463,55,419.00,1.372450
1256,1000,0.65,350,2,17,0.9443,56,433.00,2.865589
1257,1000,0.65,350,2,17,0.9891,57,150.00,3.101712
1258,1000,0.65,350,2,17,1.0573,58,36.00,0.570958
1259,1000,0.65,350,2,17,0.9992,59,87.00,5.080456
1260,1000,0.65,350,2,17,1.0497,60,104.00,4.218025
1261,1000,0.65,350,2,17,1.0236,61,90.00,2.871951
1262,1000,0.65,350,2,17,0.9971,62,227.00,2.301964
1263,1000,0.65,350,2,17,0.9665,63,367.00,0.711651
1264,1000,0.65,350,2,17,0.9484,64,442.00,4.539392
1265,1000,0.65,350,2,17,0.9352,65,402.00,3.022567
1266,1000,0.65,350,2,17,1.0196,66,445.00,6.327049
1267,1000,0.65,350,2,17,1.0026,67,111.00,0.260518
1268,1000,0.65,350,2,17,1.0007,68,84.00,1.662187
1269,1000,0.65,350,2,17,0.9412,69,389.00,0.351825
1270,1000,0.65,350,2,17,0.9761,70,410.00,1.383686
1271,1000,0.65,350,2,17,1.0072,71,156.00,0.376495
1272,1000,0.65,350,2,17,0.9912,72,397.00,1.227144
1273,1000,0.65,350,2,17,1.0283,73,380.00,0.537974
1274,1000,0.65,350,2,17,1.0373,74,452.00,1.149105
1275,1000,0.65,350,2,17,1.0147,75,384.00,2.529048
1276,1000,0.65,350,2,17,1.0546,76,139.00,3.508518
1277,1000,0.65,350,2,17,1.0130,77,433.00,2.125223
1278,1000,0.65,350,2,17,1.0572,78,414.00,5.474752
1279,1000,0.65,350,2,17,0.9616,79,193.00,0.979151
1280,1000,0.65,350,2,17,0.9398,80,349.00,1.483206
1281,1000,0.65,350,2,17,0.9590,81,112.00,0.937211
1282,1000,0.65,350,2,17,0.9236,82,396.00,0.154554
1283,1000,0.65,350,2,17,0.9734,83,198.00,0.673112
1284,1000,0.65,350,2,17,0.9856,84,389.00,4.122796
1285,1000,0.65,350,2,17,0.9233,85,392.00,4.366189
1286,1000,0.65,350,2,17,0.9128,86,419.00,1.922310
1287,1000,0.65,350,2,17,0.9961,87,382.00,2.755024
1288,1000,0.65,350,2,17,1.0423,88,165.00,4.988196
1289,1000,0.65,350,2,17,1.0225,89,400.00,0.575426
1290,1000,0.65,350,2,17,1.0178,90,395.00,4.094852
1291,1000,0.65,350,2,17,1.0070,91,143.00,1.639630
1292,1000,0.65,350,2,17,0.9551,92,154.00,0.217854
1293,1000,0.65,350,2,17,1.0227,93,331.00,3.457554
1294,1000,0.65,350,2,17,0.9020,94,412.00,1.999328
1295,1000,0.65,350,2,17,0.9594,95,198.00,0.264415
1296,1000,0.65,350,2,17,0.9370,96,420.00,0.973891
1297,1000,0.65,350,2,17,0.9764,97,392.00,0.898729
1298,1000,0.65,350,2,17,1.0361,98,406.00,5.849258
1299,1000,0.65,350,2,17,1.0523,99,412.00,6.743686
1300,1000,0.70,300,2,17,0.9391,0,86.00,2.472267
1301,1000,0.70,300,2,17,1.0335,1,64.00,3.089898
1302,1000,0.70,300,2,17,1.0653,2,80.00,5.781461
1303,1000,0.70,300,2,17,1.0885,3,100.00,3.190876
1304,1000,0.70,300,2,17,1.0309,4,128.00,3.530168
1305,1000,0.70,300,2,17,1.0152,5,101.00,4.979445
1306,1000,0.70,300,2,17,1.0184,6,60.00,4.110578
1307,1000,0.70,300,2,17,0.9515,7,64.00,2.894449
1308,1000,0.70,300,2,17,0.8916,8,197.00,2.738192
1309,1000,0.70,300,2,17,1.0014,9,95.00,5.772627
1310,1000,0.70,300,2,17,1.0128,10,96.00,3.458144
1311,1000,0.70,300,2,17,0.9681,11,64.00,4.644601
1312,1000,0.70,300,2,17,1.0780,12,113.00,1.737169
1313,1000,0.70,300,2,17,0.9634,13,84.00,2.772053
1314,1000,0.70,300,2,17,0.9744,14,116.00,3.525032
1315,1000,0.70,300,2,17,0.9480,15,363.00,2.011040
1316,1000,0.70,300,2,17,1.0274,16,130.00,3.196481
1317,1000,0.70,300,2,17,1.0259,17,199.00,0.553074
1318,1000,0.70,300,2,17,0.9474,18,162.00,4.005624
1319,1000,0.70,300,2,17,0.9544,19,78.00,5.530847
1320,1000,0.70,300,2,17,0.9860,20,106.00,3.214433
1321,1000,0.70,300,2,17,1.0035,21,124.00,3.925292
1322,1000,0.70,300,2,17,1.0399,22,51.00,0.382239
1323,1000,0.70,300,2,17,0.9738,23,77.00,4.739808
1324,1000,0.70,300,2,17,1.0455,24,90.00,4.562148
1325,1000,0.70,300,2,17,1.0479,25,82.00,2.474862
1326,1000,0.70,300,2,17,0.9920,26,61.00,4.448601
1327,1000,0.70,300,2,17,0.9491,27,61.00,3.149021
1328,1000,0.70,300,2,17,1.0099,28,109.00,6.598076
1329,1000,0.70,300,2,17,1.0935,29,90.00,4.058483
1330,1000,0.70,300,2,17,0.9900,30,150.00,4.845075
1331,1000,0.70,300,2,17,0.8904,31,206.00,4.099195
1332,1000,0.70,300,2,17,0.9649,32,64.00,3.018212
1333,1000,0.70,300,2,17,0.9308,33,63.00,2.794682
1334,1000,0.70,300,2,17,0.9681,34,92.00,1.557152
1335,1000,0.70,300,2,17,1.0246,35,63.00,2.899154
1336,1000,0.70,300,2,17,1.0514,36,63.00,7.143006
1337,1000,0.70,300,2,17,1.0281,37,66.00,4.698408
1338,1000,0.70,300,2,17,0.9937,38,65.00,1.759083
1339,1000,0.70,300,2,17,1.0517,39,80.00,3.770296
1340,1000,0.70,300,2,17,0.9991,40,108.00,3.624009
1341,1000,0.70,300,2,17,1.0305,41,67.00,2.817145
1342,1000,0.70,300,2,17,1.0015,42,135.00,0.622586
1343,1000,0.70,300,2,17,1.0045,43,83.00,4.794326
1344,1000,0.70,300,2,17,0.9477,44,404.00,2.208390
1345,1000,0.70,300,2,17,1.0090,45,159.00,2.703604
1346,1000,0.70,300,2,17,1.0194,46,122.00,1.406459
1347,1000,0.70,300,2,17,1.0568,47,84.00,1.338946
1348,1000,0.70,300,2,17,0.9986,48,82.00,5.811913
1349,1000,0.70,300,2,17,0.9303,49,374.00,3.754152
1350,1000,0.70,300,2,17,1.0175,50,187.00,4.813361
1351,1000,0.70,300,2,17,0.9977,51,156.00,1.916241
1352,1000,0.70,300,2,17,0.9771,52,107.00,4.081420
1353,1000,0.70,300,2,17,0.9442,53,57.00,4.949350
1354,1000,0.70,300,2,17,0.9711,54,64.00,1.166426
1355,1000,0.70,300,2,17,1.1419,55,78.00,1.018523
1356,1000,0.70,300,2,17,0.9753,56,63.00,6.277621
1357,1000,0.70,300,2,17,1.0385,57,80.00,5.425383
1358,1000,0.70,300,2,17,0.9457,58,110.00,2.932857
1359,1000,0.70,300,2,17,0.9597,59,87.00,4.439910
1360,1000,0.70,300,2,17,0.8984,60,240.00,3.385222
1361,1000,0.70,300,2,17,1.0540,61,85.00,4.547291
1362,1000,0.70,300,2,17,0.8658,62,77.00,2.335828
1363,1000,0.70,300,2,17,0.9576,63,96.00,3.841177
1364,1000,0.70,300,2,17,1.0045,64,117.00,3.875497
1365,1000,0.70,300,2,17,1.0405,65,80.00,2.826838
1366,1000,0.70,300,2,17,0.9416,66,91.00,3.183782
1367,1000,0.70,300,2,17,0.9839,67,66.00,3.739524
1368,1000,0.70,300,2,17,1.0173,68,60.00,4.623220
1369,1000,0.70,300,2,17,1.0207,69,60.00,4.807118
1370,1000,0.70,300,2,17,1.0007,70,57.00,3.218742
1371,1000,0.70,300,2,17,1.0440,71,65.00,2.948319
1372,1000,0.70,300,2,17,1.0011,72,82.00,2.448314
1373,1000,0.70,300,2,17,0.9945,73,81.00,1.566288
1374,1000,0.70,300,2,17,0.9947,74,58.00,3.831825
1375,1000,0.70,300,2,17,1.0212,75,169.00,3.185234
1376,1000,0.70,300,2,17,0.9793,76,92.00,5.116597
1377,1000,0.70,300,2,17,1.0166,77,62.00,3.051022
1378,1000,0.70,300,2,17,0.9095,78,114.00,3.281382
1379,1000,0.70,300,2,17,1.0380,79,105.00,1.993994
1380,1000,0.70,300,2,17,1.0413,80,168.00,3.789861
1381,1000,0.70,300,2,17,0.9960,81,67.00,2.320863
1382,1000,0.70,300,2,17,1.1127,82,100.00,4.058662
1383,1000,0.70,300,2,17,1.0824,83,102.00,2.372730
1384,1000,0.70,300,2,17,0.9944,84,114.00,1.665089
1385,1000,0.70,300,2,17,1.0229,85,128.00,2.720192
