index,n,epsilon,d,m,k,t,repeat,time_mu_s,model_error
1739,1000,0.50,500,2,180,0.9599,39,3427.00,0.070772
1740,1000,0.50,500,2,180,0.9664,40,3368.00,0.314819
1741,1000,0.50,500,2,180,1.0106,41,3550.00,0.223985
1742,1000,0.50,500,2,180,1.0675,42,803.00,0.197571
1743,1000,0.50,500,2,180,0.9652,43,2244.00,0.380392
1744,1000,0.50,500,2,180,1.0478,44,3612.00,0.190144
1745,1000,0.50,500,2,180,1.0000,45,1288.00,0.189759
1746,1000,0.50,500,2,180,1.0343,46,3331.00,0.230627
1747,1000,0.50,500,2,180,1.0363,47,3495.00,0.338074
1748,1000,0.50,500,2,180,0.9428,48,3432.00,0.152370
1749,1000,0.50,500,2,180,1.0349,49,3451.00,0.187555
1750,1000,0.50,500,2,180,0.9685,50,3479.00,0.589590
1751,1000,0.50,500,2,180,1.0037,51,3409.00,0.156926
1752,1000,0.50,500,2,180,1.0034,52,1841.00,0.337540
1753,1000,0.50,500,2,180,1.0073,53,3224.00,0.279959
1754,1000,0.50,500,2,180,1.0278,54,1507.00,0.339230
1755,1000,0.50,500,2,180,0.9636,55,3393.00,0.121619
1756,1000,0.50,500,2,180,0.9906,56,3431.00,0.333173
1757,1000,0.50,500,2,180,1.0256,57,3562.00,0.590739
1758,1000,0.50,500,2,180,0.9702,58,3502.00,0.252917
1759,1000,0.50,500,2,180,1.0767,59,3515.00,0.539614
1760,1000,0.50,500,2,180,0.9834,60,3467.00,0.139760
1761,1000,0.50,500,2,180,0.9931,61,127.00,0.139548
1762,1000,0.50,500,2,180,1.0551,62,2378.00,0.184897
1763,1000,0.50,500,2,180,0.9633,63,699.00,0.123658
1764,1000,0.50,500,2,180,0.9814,64,3641.00,0.390256
1765,1000,0.50,500,2,180,1.0281,65,3529.00,0.230457
1766,1000,0.50,500,2,180,1.0106,66,3465.00,0.380005
1767,1000,0.50,500,2,180,1.0151,67,998.00,0.360186
1768,1000,0.50,500,2,180,0.9870,68,1842.00,0.179465
1769,1000,0.50,500,2,180,0.9996,69,3461.00,0.103667
1770,1000,0.50,500,2,180,0.9628,70,3417.00,0.347981
1771,1000,0.50,500,2,180,0.9794,71,3147.00,0.462733
1772,1000,0.50,500,2,180,1.0152,72,3496.00,0.374352
1773,1000,0.50,500,2,180,0.9635,73,3632.00,0.209966
1774,1000,0.50,500,2,180,0.9342,74,3342.00,0.056246
1775,1000,0.50,500,2,180,0.9345,75,3370.00,0.225702
1776,1000,0.50,500,2,180,0.9973,76,3018.00,0.165229
1777,1000,0.50,500,2,180,0.9724,77,3434.00,0.403839
1778,1000,0.50,500,2,180,0.9754,78,3384.00,0.367639
1779,1000,0.50,500,2,180,0.9739,79,3426.00,0.161203
1780,1000,0.50,500,2,180,1.0318,80,1113.00,0.240379
1781,1000,0.50,500,2,180,0.9925,81,3490.00,0.290556
1782,1000,0.50,500,2,180,0.9565,82,3410.00,0.077387
1783,1000,0.50,500,2,180,0.9468,83,3551.00,0.140443
1784,1000,0.50,500,2,180,1.0155,84,3592.00,0.109218
1785,1000,0.50,500,2,180,0.9718,85,1910.00,0.311327
1786,1000,0.50,500,2,180,0.9842,86,3400.00,0.171741
1787,1000,0.50,500,2,180,0.9821,87,3462.00,0.069849
1788,1000,0.50,500,2,180,1.0253,88,3447.00,0.168762
1789,1000,0.50,500,2,180,1.0215,89,3447.00,0.178937
1790,1000,0.50,500,2,180,1.0833,90,114.00,0.636193
1791,1000,0.50,500,2,180,0.9657,91,3502.00,0.133552
1792,1000,0.50,500,2,180,0.9531,92,3507.00,0.178253
1793,1000,0.50,500,2,180,1.0010,93,3441.00,0.184259
1794,1000,0.50,500,2,180,0.9747,94,3518.00,0.146814
1795,1000,0.50,500,2,180,0.9757,95,3424.00,0.243556
1796,1000,0.50,500,2,180,0.9664,96,3517.00,0.150327
1797,1000,0.50,500,2,180,1.0009,97,3560.00,0.568611
1798,1000,0.50,500,2,180,0.9959,98,2692.00,0.191029
1799,1000,0.50,500,2,180,1.0105,99,832.00,0.089751
1800,1000,0.50,500,2,190,1.0470,0,3652.00,0.322168
1801,1000,0.50,500,2,190,0.9823,1,3878.00,0.427031
1802,1000,0.50,500,2,190,1.0011,2,3819.00,0.385589
1803,1000,0.50,500,2,190,1.0878,3,2044.00,0.380910
1804,1000,0.50,500,2,190,0.9885,4,3815.00,0.752385
1805,1000,0.50,500,2,190,1.0613,5,3262.00,0.295096
1806,1000,0.50,500,2,190,0.9796,6,3595.00,0.261161
1807,1000,0.50,500,2,190,1.0254,7,3612.00,0.532639
1808,1000,0.50,500,2,190,1.0148,8,3733.00,0.525916
1809,1000,0.50,500,2,190,1.0100,9,3586.00,0.231621
1810,1000,0.50,500,2,190,1.0007,10,3765.00,0.170774
1811,1000,0.50,500,2,190,1.0210,11,3757.00,0.255877
1812,1000,0.50,500,2,190,0.9853,12,3630.00,0.146258
1813,1000,0.50,500,2,190,1.0397,13,3704.00,0.461042
1814,1000,0.50,500,2,190,1.0181,14,3686.00,0.274092
1815,1000,0.50,500,2,190,1.0239,15,3580.00,0.085503
1816,1000,0.50,500,2,190,1.0347,16,3878.00,0.230228
1817,1000,0.50,500,2,190,0.9919,17,3820.00,0.232296
1818,1000,0.50,500,2,190,0.9944,18,3756.00,0.202665
1819,1000,0.50,500,2,190,0.9698,19,3625.00,0.356208
1820,1000,0.50,500,2,190,1.0570,20,2185.00,0.252192
1821,1000,0.50,500,2,190,0.9707,21,3601.00,0.124222
1822,1000,0.50,500,2,190,0.9964,22,3653.00,0.591111
1823,1000,0.50,500,2,190,1.0099,23,3815.00,0.228424
1824,1000,0.50,500,2,190,0.9405,24,3677.00,0.111616
1825,1000,0.50,500,2,190,0.9814,25,3603.00,0.282741
1826,1000,0.50,500,2,190,1.0376,26,3703.00,0.297646
1827,1000,0.50,500,2,190,1.0279,27,3613.00,0.144763
1828,1000,0.50,500,2,190,0.9697,28,3443.00,0.179046
1829,1000,0.50,500,2,190,1.0549,29,1145.00,0.228298
1830,1000,0.50,500,2,190,0.9573,30,3532.00,0.353148
1831,1000,0.50,500,2,190,1.0374,31,1917.00,0.308264
1832,1000,0.50,500,2,190,1.0075,32,3619.00,0.197140
1833,1000,0.50,500,2,190,0.9664,33,3589.00,0.234926
1834,1000,0.50,500,2,190,1.0330,34,567.00,0.546468
1835,1000,0.50,500,2,190,1.0167,35,3593.00,0.259868
1836,1000,0.50,500,2,190,1.0004,36,849.00,0.456944
1837,1000,0.50,500,2,190,0.9780,37,3572.00,0.113077
1838,1000,0.50,500,2,190,1.0993,38,200.00,0.212310
1839,1000,0.50,500,2,190,1.0667,39,3594.00,0.436622
1840,1000,0.50,500,2,190,1.0007,40,3680.00,0.245420
1841,1000,0.50,500,2,190,0.9935,41,3723.00,0.135906
1842,1000,0.50,500,2,190,1.0120,42,3597.00,0.193436
1843,1000,0.50,500,2,190,0.9577,43,3489.00,0.163457
1844,1000,0.50,500,2,190,0.9746,44,3730.00,0.404784
1845,1000,0.50,500,2,190,0.9967,45,3832.00,0.277175
1846,1000,0.50,500,2,190,1.0000,46,3749.00,0.115358
1847,1000,0.50,500,2,190,1.0488,47,695.00,0.246880
1848,1000,0.50,500,2,190,1.0384,48,3881.00,0.193956
1849,1000,0.50,500,2,190,1.0129,49,3927.00,0.523761
1850,1000,0.50,500,2,190,0.9859,50,3820.00,0.178254
1851,1000,0.50,500,2,190,0.9878,51,3676.00,0.139440
1852,1000,0.50,500,2,190,0.9749,52,3512.00,0.124975
1853,1000,0.50,500,2,190,0.9970,53,3697.00,0.259095
1854,1000,0.50,500,2,190,0.9892,54,4012.00,0.153777
1855,1000,0.50,500,2,190,0.9662,55,3838.00,0.391413
1856,1000,0.50,500,2,190,0.9882,56,3763.00,0.137188
1857,1000,0.50,500,2,190,0.9893,57,4015.00,0.113972
1858,1000,0.50,500,2,190,0.9604,58,3978.00,0.138544
1859,1000,0.50,500,2,190,0.9433,59,3699.00,0.268474
1860,1000,0.50,500,2,190,1.0395,60,3706.00,0.108093
1861,1000,0.50,500,2,190,0.9898,61,3833.00,0.260027
1862,1000,0.50,500,2,190,0.9900,62,3828.00,0.291813
1863,1000,0.50,500,2,190,0.9977,63,3746.00,0.293930
1864,1000,0.50,500,2,190,1.0086,64,3769.00,0.067658
1865,1000,0.50,500,2,190,0.9700,65,3487.00,0.306233
1866,1000,0.50,500,2,190,0.9769,66,3557.00,0.237472
1867,1000,0.50,500,2,190,0.9603,67,3570.00,0.278783
1868,1000,0.50,500,2,190,0.9837,68,3689.00,0.285435
1869,1000,0.50,500,2,190,0.9485,69,3602.00,0.270292
1870,1000,0.50,500,2,190,1.0193,70,3722.00,0.307728
1871,1000,0.50,500,2,190,0.9780,71,3605.00,0.078948
1872,1000,0.50,500,2,190,0.9018,72,3557.00,0.192621
1873,1000,0.50,500,2,190,1.0194,73,3831.00,0.218388
1874,1000,0.50,500,2,190,0.9716,74,3587.00,0.315850
1875,1000,0.50,500,2,190,1.0750,75,3776.00,0.232988
1876,1000,0.50,500,2,190,0.9965,76,3825.00,0.078830
1877,1000,0.50,500,2,190,0.9660,77,3639.00,0.151937
1878,1000,0.50,500,2,190,1.0054,78,2143.00,0.282909
1879,1000,0.50,500,2,190,1.0186,79,3827.00,0.135476
1880,1000,0.50,500,2,190,0.9799,80,3548.00,0.074268
1881,1000,0.50,500,2,190,1.0435,81,3739.00,0.113442
1882,1000,0.50,500,2,190,1.0302,82,1056.00,0.160448
1883,1000,0.50,500,2,190,0.9733,83,3467.00,0.180418
1884,1000,0.50,500,2,190,1.0134,84,1625.00,0.356417
1885,1000,0.50,500,2,190,0.9644,85,3732.00,0.118131
1886,1000,0.50,500,2,190,1.0283,86,3616.00,0.567486
1887,1000,0.50,500,2,190,0.9911,87,3742.00,0.145245
1888,1000,0.50,500,2,190,1.0199,88,3767.00,0.352269
1889,1000,0.50,500,2,190,0.9627,89,3694.00,0.103483
1890,1000,0.50,500,2,190,0.9862,90,3667.00,0.241623
1891,1000,0.50,500,2,190,0.9673,91,3836.00,0.299761
1892,1000,0.50,500,2,190,1.0081,92,389.00,0.158948
1893,1000,0.50,500,2,190,1.0111,93,3711.00,0.184498
1894,1000,0.50,500,2,190,1.0088,94,3927.00,0.437599
1895,1000,0.50,500,2,190,1.0636,95,1729.00,0.218376
1896,1000,0.50,500,2,190,0.9495,96,3630.00,0.258487
1897,1000,0.50,500,2,190,0.9764,97,3801.00,0.335078
1898,1000,0.50,500,2,190,0.9653,98,3500.00,0.354360
1899,1000,0.50,500,2,190,1.0209,99,3633.00,0.138969
1900,1000,0.50,500,2,200,0.9731,0,3926.00,0.301455
1901,1000,0.50,500,2,200,1.0246,1,3945.00,0.254913
1902,1000,0.50,500,2,200,1.0484,2,4057.00,0.495778
1903,1000,0.50,500,2,200,1.0056,3,3976.00,0.109415
1904,1000,0.50,500,2,200,0.9959,4,3830.00,0.294189
1905,1000,0.50,500,2,200,0.9696,5,3958.00,0.492683
1906,1000,0.50,500,2,200,0.9754,6,3995.00,0.180876
1907,1000,0.50,500,2,200,0.9861,7,3883.00,0.139357
1908,1000,0.50,500,2,200,0.9664,8,3923.00,0.171404
1909,1000,0.50,500,2,200,1.0076,9,4062.00,0.080899
1910,1000,0.50,500,2,200,1.0138,10,3953.00,0.401988
1911,1000,0.50,500,2,200,0.9494,11,3881.00,0.266240
1912,1000,0.50,500,2,200,1.0264,12,4074.00,0.182257
1913,1000,0.50,500,2,200,0.9916,13,3960.00,0.326719
1914,1000,0.50,500,2,200,0.9908,14,516.00,0.185074
1915,1000,0.50,500,2,200,0.9860,15,3801.00,0.401165
1916,1000,0.50,500,2,200,0.9483,16,3776.00,0.335518
1917,1000,0.50,500,2,200,0.9638,17,3739.00,0.079185
1918,1000,0.50,500,2,200,0.9786,18,3953.00,0.591297
1919,1000,0.50,500,2,200,0.9854,19,157.00,0.766831
1920,1000,0.50,500,2,200,1.0146,20,1724.00,0.133302
1921,1000,0.50,500,2,200,1.0062,21,3737.00,0.357635
1922,1000,0.50,500,2,200,0.9761,22,3778.00,0.099326
1923,1000,0.50,500,2,200,0.9809,23,3853.00,0.406708
1924,1000,0.50,500,2,200,1.0102,24,2537.00,0.410462
1925,1000,0.50,500,2,200,1.0866,25,3811.00,0.207349
1926,1000,0.50,500,2,200,0.9964,26,3746.00,0.071864
1927,1000,0.50,500,2,200,0.9820,27,3864.00,0.156606
1928,1000,0.50,500,2,200,0.9637,28,3800.00,0.117974
1929,1000,0.50,500,2,200,0.9960,29,3876.00,0.149879
1930,1000,0.50,500,2,200,0.9750,30,3914.00,0.335061
1931,1000,0.50,500,2,200,1.0058,31,2584.00,0.344193
1932,1000,0.50,500,2,200,1.0113,32,3974.00,0.107907
1933,1000,0.50,500,2,200,0.9678,33,3778.00,0.122254
1934,1000,0.50,500,2,200,1.0070,34,1362.00,0.288909
1935,1000,0.50,500,2,200,0.9822,35,3903.00,0.200873
1936,1000,0.50,500,2,200,0.9872,36,3758.00,0.073820
1937,1000,0.50,500,2,200,1.0026,37,3814.00,0.077232
1938,1000,0.50,500,2,200,1.0060,38,524.00,0.172691
1939,1000,0.50,500,2,200,1.0074,39,3838.00,0.120214
1940,1000,0.50,500,2,200,0.9619,40,3933.00,0.170484
1941,1000,0.50,500,2,200,0.9816,41,3874.00,0.082769
1942,1000,0.50,500,2,200,0.9953,42,3799.00,0.184119
1943,1000,0.50,500,2,200,0.9903,43,3842.00,0.195055
1944,1000,0.50,500,2,200,0.9457,44,3778.00,0.202941
1945,1000,0.50,500,2,200,0.9695,45,3704.00,0.113033
1946,1000,0.50,500,2,200,0.9747,46,3885.00,0.112385
1947,1000,0.50,500,2,200,0.9736,47,3848.00,0.064228
1948,1000,0.50,500,2,200,1.0201,48,43.00,0.272989
1949,1000,0.50,500,2,200,1.0315,49,3903.00,0.370438
1950,1000,0.50,500,2,200,1.0287,50,3876.00,0.235642
1951,1000,0.50,500,2,200,0.9444,51,3542.00,0.180926
1952,1000,0.50,500,2,200,0.9872,52,3678.00,0.568614
1953,1000,0.50,500,2,200,1.0034,53,3829.00,0.233731
1954,1000,0.50,500,2,200,0.9660,54,3459.00,0.605334
1955,1000,0.50,500,2,200,0.9745,55,3961.00,0.147528
1956,1000,0.50,500,2,200,1.0409,56,4011.00,0.151330
1957,1000,0.50,500,2,200,1.0343,57,3971.00,0.532487
1958,1000,0.50,500,2,200,1.0098,58,3762.00,0.390355
1959,1000,0.50,500,2,200,0.9568,59,3823.00,0.117141
1960,1000,0.50,500,2,200,0.9246,60,3981.00,0.385947
1961,1000,0.50,500,2,200,0.9481,61,3984.00,0.527004
1962,1000,0.50,500,2,200,0.9819,62,2129.00,0.243467
1963,1000,0.50,500,2,200,0.9641,63,3963.00,0.260850
1964,1000,0.50,500,2,200,0.9664,64,4171.00,0.875267
1965,1000,0.50,500,2,200,1.0435,65,899.00,0.176216
1966,1000,0.50,500,2,200,0.9827,66,4015.00,0.311181
1967,1000,0.50,500,2,200,0.9890,67,989.00,0.160648
1968,1000,0.50,500,2,200,1.0022,68,4078.00,0.322587
1969,1000,0.50,500,2,200,0.9898,69,3990.00,0.259126
1970,1000,0.50,500,2,200,0.9775,70,3923.00,0.098119
1971,1000,0.50,500,2,200,0.9883,71,3946.00,0.142914
1972,1000,0.50,500,2,200,1.0311,72,1933.00,0.424526
1973,1000,0.50,500,2,200,0.9674,73,3967.00,0.168066
1974,1000,0.50,500,2,200,1.0135,74,3690.00,0.199089
1975,1000,0.50,500,2,200,1.0014,75,3845.00,0.093129
1976,1000,0.50,500,2,200,1.0472,76,2673.00,0.742562
1977,1000,0.50,500,2,200,0.9888,77,4121.00,0.283262
1978,1000,0.50,500,2,200,1.0083,78,4027.00,0.121479
1979,1000,0.50,500,2,200,0.9989,79,4167.00,0.494838
1980,1000,0.50,500,2,200,0.9560,80,3877.00,0.444548
1981,1000,0.50,500,2,200,1.0228,81,4012.00,0.156871
1982,1000,0.50,500,2,200,1.0073,82,4127.00,0.205829
1983,1000,0.50,500,2,200,0.9983,83,3809.00,0.161330
1984,1000,0.50,500,2,200,0.9886,84,3972.00,0.249779
1985,1000,0.50,500,2,200,0.9951,85,3954.00,0.296543
1986,1000,0.50,500,2,200,0.9786,86,3764.00,0.099794
1987,1000,0.50,500,2,200,0.9970,87,3657.00,0.403078
1988,1000,0.50,500,2,200,0.9999,88,3841.00,0.229575
1989,1000,0.50,500,2,200,0.9724,89,3953.00,0.147269
1990,1000,0.50,500,2,200,0.9816,90,3867.00,0.131915
1991,1000,0.50,500,2,200,1.0304,91,3829.00,0.370807
1992,1000,0.50,500,2,200,0.9686,92,3913.00,0.271833
1993,1000,0.50,500,2,200,0.9596,93,3937.00,0.160202
1994,1000,0.50,500,2,200,0.9986,94,4007.00,0.268681
1995,1000,0.50,500,2,200,0.9613,95,4013.00,0.145570
1996,1000,0.50,500,2,200,1.0027,96,1175.00,0.333666
1997,1000,0.50,500,2,200,1.0137,97,3951.00,0.236816
1998,1000,0.50,500,2,200,1.0261,98,3734.00,0.429480
1999,1000,0.50,500,2,200,0.9482,99,3679.00,0.177283
2000,1000,0.50,500,2,210,1.0054,0,4192.00,0.077554
2001,1000,0.50,500,2,210,1.0000,1,4049.00,0.099083
2002,1000,0.50,500,2,210,0.9821,2,4010.00,0.241790
2003,1000,0.50,500,2,210,1.0179,3,4192.00,0.362477
2004,1000,0.50,500,2,210,0.9630,4,4169.00,0.150730
2005,1000,0.50,500,2,210,1.0054,5,4344.00,0.424570
2006,1000,0.50,500,2,210,1.0098,6,4212.00,0.283245
2007,1000,0.50,500,2,210,1.0110,7,4228.00,0.299990
2008,1000,0.50,500,2,210,0.9671,8,3993.00,0.209484
2009,1000,0.50,500,2,210,1.0394,9,4256.00,0.359325
2010,1000,0.50,500,2,210,1.0269,10,4185.00,0.071285
2011,1000,0.50,500,2,210,1.0067,11,913.00,0.311568
2012,1000,0.50,500,2,210,0.9879,12,4117.00,0.269396
2013,1000,0.50,500,2,210,0.9578,13,4162.00,0.059687
2014,1000,0.50,500,2,210,1.0130,14,4254.00,0.195408
2015,1000,0.50,500,2,210,1.0386,15,4216.00,0.371300
2016,1000,0.50,500,2,210,0.9430,16,4061.00,0.543499
2017,1000,0.50,500,2,210,0.9831,17,3984.00,0.212802
2018,1000,0.50,500,2,210,1.0497,18,4228.00,0.109755
2019,1000,0.50,500,2,210,0.9592,19,4001.00,0.281950
2020,1000,0.50,500,2,210,0.9778,20,4098.00,0.149587
2021,1000,0.50,500,2,210,1.0140,21,4037.00,0.170443
2022,1000,0.50,500,2,210,0.9744,22,4257.00,0.547325
2023,1000,0.50,500,2,210,0.9889,23,4186.00,0.257381
2024,1000,0.50,500,2,210,0.9657,24,4101.00,0.321021
2025,1000,0.50,500,2,210,1.0304,25,916.00,0.355682
2026,1000,0.50,500,2,210,1.0436,26,4243.00,0.540741
2027,1000,0.50,500,2,210,1.0339,27,360.00,0.155500
2028,1000,0.50,500,2,210,0.9977,28,4138.00,0.508219
2029,1000,0.50,500,2,210,0.9941,29,4143.00,0.440183
2030,1000,0.50,500,2,210,1.0072,30,4072.00,0.135440
2031,1000,0.50,500,2,210,0.9398,31,4197.00,0.099768
2032,1000,0.50,500,2,210,1.0236,32,4174.00,0.193657
2033,1000,0.50,500,2,210,1.0405,33,2238.00,0.373800
2034,1000,0.50,500,2,210,0.9960,34,4053.00,0.120628
2035,1000,0.50,500,2,210,0.9793,35,4072.00,0.304983
2036,1000,0.50,500,2,210,0.9691,36,4067.00,0.232909
2037,1000,0.50,500,2,210,0.9670,37,3889.00,0.084224
2038,1000,0.50,500,2,210,1.0188,38,305.00,0.233926
2039,1000,0.50,500,2,210,0.9527,39,4012.00,0.191757
2040,1000,0.50,500,2,210,1.0029,40,3850.00,0.258368
2041,1000,0.50,500,2,210,1.0139,41,4124.00,0.469535
2042,1000,0.50,500,2,210,0.9674,42,4054.00,0.096274
2043,1000,0.50,500,2,210,0.9820,43,4024.00,0.259282
2044,1000,0.50,500,2,210,0.9795,44,4094.00,0.148863
2045,1000,0.50,500,2,210,0.9595,45,4072.00,0.345590
2046,1000,0.50,500,2,210,0.9955,46,4165.00,0.379877
2047,1000,0.50,500,2,210,0.9782,47,4113.00,0.108503
2048,1000,0.50,500,2,210,1.0358,48,4053.00,0.199161
2049,1000,0.50,500,2,210,0.9427,49,3965.00,0.292763
2050,1000,0.50,500,2,210,0.9869,50,1087.00,0.198641
2051,1000,0.50,500,2,210,0.9813,51,4123.00,0.152643
2052,1000,0.50,500,2,210,1.0507,52,4159.00,0.132105
2053,1000,0.50,500,2,210,1.0396,53,3519.00,0.154167
2054,1000,0.50,500,2,210,1.0253,54,3908.00,0.532930
2055,1000,0.50,500,2,210,1.0250,55,3924.00,0.194465
2056,1000,0.50,500,2,210,1.0327,56,644.00,0.350195
2057,1000,0.50,500,2,210,0.9839,57,539.00,0.306174
2058,1000,0.50,500,2,210,1.0321,58,4092.00,0.121707
2059,1000,0.50,500,2,210,0.9566,59,3904.00,0.095247
2060,1000,0.50,500,2,210,0.9973,60,4095.00,0.230861
2061,1000,0.50,500,2,210,1.0006,61,3825.00,0.156884
2062,1000,0.50,500,2,210,1.0248,62,93.00,0.288460
2063,1000,0.50,500,2,210,0.9765,63,3893.00,0.275048
2064,1000,0.50,500,2,210,0.9803,64,3941.00,0.107972
2065,1000,0.50,500,2,210,0.9930,65,4072.00,0.308126
2066,1000,0.50,500,2,210,0.9791,66,4067.00,0.173328
2067,1000,0.50,500,2,210,0.9766,67,4051.00,0.352732
2068,1000,0.50,500,2,210,0.9966,68,4085.00,0.071176
2069,1000,0.50,500,2,210,1.0239,69,4043.00,0.198787
2070,1000,0.50,500,2,210,1.0560,70,3944.00,0.233186
2071,1000,0.50,500,2,210,0.9639,71,4022.00,0.081087
2072,1000,0.50,500,2,210,0.9970,72,4052.00,0.579263
2073,1000,0.50,500,2,210,1.0184,73,3887.00,0.150328
2074,1000,0.50,500,2,210,1.0049,74,4106.00,0.170777
2075,1000,0.50,500,2,210,1.0550,75,4090.00,0.046392
2076,1000,0.50,500,2,210,0.9639,76,275.00,0.254353
2077,1000,0.50,500,2,210,1.0167,77,4242.00,0.448265
2078,1000,0.50,500,2,210,1.0221,78,4281.00,0.117482
2079,1000,0.50,500,2,210,0.9533,79,4137.00,0.315143
2080,1000,0.50,500,2,210,1.0060,80,4143.00,0.266630
2081,1000,0.50,500,2,210,0.9655,81,4298.00,0.054085
2082,1000,0.50,500,2,210,0.9763,82,4346.00,0.249673
2083,1000,0.50,500,2,210,0.9877,83,4121.00,0.138438
2084,1000,0.50,500,2,210,0.9608,84,4169.00,0.098766
2085,1000,0.50,500,2,210,0.9586,85,4217.00,0.344758
2086,1000,0.50,500,2,210,1.0139,86,4053.00,0.516207
2087,1000,0.50,500,2,210,0.9856,87,3951.00,0.192356
2088,1000,0.50,500,2,210,0.9998,88,4036.00,0.328085
2089,1000,0.50,500,2,210,0.9965,89,4002.00,0.247842
2090,1000,0.50,500,2,210,0.9897,90,3974.00,0.194161
2091,1000,0.50,500,2,210,1.0183,91,4038.00,0.173322
2092,1000,0.50,500,2,210,0.9748,92,4075.00,0.194746
2093,1000,0.50,500,2,210,0.9764,93,4047.00,0.119675
2094,1000,0.50,500,2,210,0.9767,94,4038.00,0.143443
2095,1000,0.50,500,2,210,1.0224,95,4133.00,0.646375
2096,1000,0.50,500,2,210,0.9264,96,4034.00,0.061934
2097,1000,0.50,500,2,210,0.9167,97,3991.00,0.150572
2098,1000,0.50,500,2,210,0.9941,98,4194.00,0.291915
2099,1000,0.50,500,2,210,0.9306,99,4061.00,0.090029
2100,1000,0.50,500,2,220,1.0069,0,4468.00,0.391827
2101,1000,0.50,500,2,220,1.0296,1,4413.00,0.153097
2102,1000,0.50,500,2,220,1.0231,2,4268.00,0.131937
2103,1000,0.50,500,2,220,0.9522,3,4339.00,0.169647
2104,1000,0.50,500,2,220,0.9377,4,4331.00,0.094226
2105,1000,0.50,500,2,220,0.9482,5,4194.00,0.053356
2106,1000,0.50,500,2,220,0.9423,6,4318.00,0.092803
2107,1000,0.50,500,2,220,0.9645,7,4264.00,0.167229
2108,1000,0.50,500,2,220,1.0294,8,1446.00,0.259701
2109,1000,0.50,500,2,220,0.9716,9,4305.00,0.127089
2110,1000,0.50,500,2,220,1.0238,10,4303.00,0.253500
2111,1000,0.50,500,2,220,1.0084,11,2128.00,0.207687
2112,1000,0.50,500,2,220,1.0174,12,4216.00,0.311256
2113,1000,0.50,500,2,220,0.9748,13,4244.00,0.294429
2114,1000,0.50,500,2,220,1.0035,14,4238.00,0.197201
2115,1000,0.50,500,2,220,0.9769,15,4272.00,0.132558
2116,1000,0.50,500,2,220,1.0105,16,4070.00,0.122520
2117,1000,0.50,500,2,220,1.0296,17,4430.00,0.458121
2118,1000,0.50,500,2,220,0.9923,18,4128.00,0.322998
2119,1000,0.50,500,2,220,1.0193,19,4212.00,0.268261
2120,1000,0.50,500,2,220,0.9980,20,4195.00,0.071058
2121,1000,0.50,500,2,220,0.9935,21,4024.00,0.279881
2122,1000,0.50,500,2,220,1.0256,22,4182.00,0.423332
2123,1000,0.50,500,2,220,0.9895,23,4378.00,0.227728
2124,1000,0.50,500,2,220,1.0144,24,4198.00,0.200939
2125,1000,0.50,500,2,220,1.0488,25,4093.00,0.021213
2126,1000,0.50,500,2,220,1.0320,26,4106.00,0.250967
2127,1000,0.50,500,2,220,1.0083,27,4218.00,0.136059
2128,1000,0.50,500,2,220,0.9877,28,4194.00,0.499034
2129,1000,0.50,500,2,220,0.9993,29,4201.00,0.418287
2130,1000,0.50,500,2,220,1.0078,30,4196.00,0.117476
2131,1000,0.50,500,2,220,1.0297,31,586.00,0.122026
2132,1000,0.50,500,2,220,1.0080,32,4185.00,0.063666
2133,1000,0.50,500,2,220,1.0198,33,4241.00,0.128823
2134,1000,0.50,500,2,220,0.9697,34,2312.00,0.155755
2135,1000,0.50,500,2,220,0.9888,35,3909.00,0.217662
2136,1000,0.50,500,2,220,0.9798,36,4278.00,0.098073
2137,1000,0.50,500,2,220,1.0027,37,4046.00,0.098522
2138,1000,0.50,500,2,220,1.0033,38,4167.00,0.179350
2139,1000,0.50,500,2,220,1.0011,39,4206.00,0.158090
2140,1000,0.50,500,2,220,0.9786,40,4239.00,0.376285
2141,1000,0.50,500,2,220,0.9855,41,4314.00,0.039212
2142,1000,0.50,500,2,220,0.9887,42,4217.00,0.223863
2143,1000,0.50,500,2,220,0.9888,43,4522.00,0.251138
2144,1000,0.50,500,2,220,0.9528,44,4295.00,0.154187
2145,1000,0.50,500,2,220,1.0250,45,4267.00,0.529383
2146,1000,0.50,500,2,220,0.9475,46,4182.00,0.196913
2147,1000,0.50,500,2,220,1.0317,47,4366.00,0.374752
2148,1000,0.50,500,2,220,1.0001,48,4479.00,0.306372
2149,1000,0.50,500,2,220,0.9520,49,4243.00,0.173731
2150,1000,0.50,500,2,220,0.9493,50,4258.00,0.170329
2151,1000,0.50,500,2,220,1.0348,51,1695.00,0.265294
2152,1000,0.50,500,2,220,0.9701,52,4237.00,0.118475
2153,1000,0.50,500,2,220,0.9690,53,4012.00,0.196350
2154,1000,0.50,500,2,220,1.0095,54,4283.00,0.194325
2155,1000,0.50,500,2,220,0.9958,55,4289.00,0.097152
2156,1000,0.50,500,2,220,1.0153,56,4214.00,0.151636
2157,1000,0.50,500,2,220,0.9607,57,4215.00,0.245898
2158,1000,0.50,500,2,220,1.0380,58,4325.00,0.147305
2159,1000,0.50,500,2,220,0.9600,59,3988.00,0.313157
2160,1000,0.50,500,2,220,1.0230,60,4323.00,0.589284
2161,1000,0.50,500,2,220,0.9642,61,4389.00,0.499546
2162,1000,0.50,500,2,220,1.0688,62,1832.00,0.271356
