index,n,epsilon,d,m,k,t,repeat,time_mu_s,model_error
464,64,0.3,44,2,70,1.0000,64,20.00,0.136035
465,64,0.3,44,2,70,1.0000,65,93.00,0.231562
466,64,0.3,44,2,70,1.0000,66,109.00,0.041855
467,64,0.3,44,2,70,1.0000,67,105.00,0.239733
468,64,0.3,44,2,70,1.0000,68,107.00,0.572532
469,64,0.3,44,2,70,1.0000,69,20.00,0.187622
470,64,0.3,44,2,70,1.0000,70,106.00,0.206972
471,64,0.3,44,2,70,1.0000,71,36.00,0.133931
472,64,0.3,44,2,70,1.0000,72,5.00,1.925408
473,64,0.3,44,2,70,1.0000,73,3.00,0.252023
474,64,0.3,44,2,70,1.0000,74,103.00,0.178423
475,64,0.3,44,2,70,1.0000,75,60.00,0.290385
476,64,0.3,44,2,70,1.0000,76,106.00,0.402436
477,64,0.3,44,2,70,1.0000,77,95.00,0.190625
478,64,0.3,44,2,70,1.0000,78,106.00,0.463157
479,64,0.3,44,2,70,1.0000,79,97.00,0.266713
480,64,0.3,44,2,70,1.0000,80,90.00,0.844503
481,64,0.3,44,2,70,1.0000,81,108.00,0.290625
482,64,0.3,44,2,70,1.0000,82,14.00,0.457818
483,64,0.3,44,2,70,1.0000,83,21.00,0.247372
484,64,0.3,44,2,70,1.0000,84,62.00,0.575056
485,64,0.3,44,2,70,1.0000,85,108.00,0.164903
486,64,0.3,44,2,70,1.0000,86,3.00,0.382973
487,64,0.3,44,2,70,1.0000,87,108.00,0.146329
488,64,0.3,44,2,70,1.0000,88,108.00,0.329190
489,64,0.3,44,2,70,1.0000,89,105.00,0.033214
490,64,0.3,44,2,70,1.0000,90,107.00,0.402951
491,64,0.3,44,2,70,1.0000,91,105.00,0.452691
492,64,0.3,44,2,70,1.0000,92,105.00,0.422766
493,64,0.3,44,2,70,1.0000,93,105.00,0.113234
494,64,0.3,44,2,70,1.0000,94,12.00,0.771492
495,64,0.3,44,2,70,1.0000,95,14.00,0.548798
496,64,0.3,44,2,70,1.0000,96,26.00,0.346842
497,64,0.3,44,2,70,1.0000,97,64.00,1.003888
498,64,0.3,44,2,70,1.0000,98,104.00,0.062280
499,64,0.3,44,2,70,1.0000,99,103.00,0.814593
500,128,0.3,89,2,70,1.0000,0,188.00,0.198883
501,128,0.3,89,2,70,1.0000,1,192.00,1.083174
502,128,0.3,89,2,70,1.0000,2,184.00,0.129719
503,128,0.3,89,2,70,1.0000,3,183.00,0.264765
504,128,0.3,89,2,70,1.0000,4,188.00,0.322922
505,128,0.3,89,2,70,1.0000,5,181.00,0.280584
506,128,0.3,89,2,70,1.0000,6,187.00,0.342502
507,128,0.3,89,2,70,1.0000,7,175.00,0.159089
508,128,0.3,89,2,70,1.0000,8,182.00,0.163083
509,128,0.3,89,2,70,1.0000,9,190.00,0.689249
510,128,0.3,89,2,70,1.0000,10,188.00,0.400779
511,128,0.3,89,2,70,1.0000,11,183.00,0.044469
512,128,0.3,89,2,70,1.0000,12,186.00,0.086777
513,128,0.3,89,2,70,1.0000,13,181.00,0.301972
514,128,0.3,89,2,70,1.0000,14,187.00,0.093719
515,128,0.3,89,2,70,1.0000,15,12.00,0.129159
516,128,0.3,89,2,70,1.0000,16,125.00,0.514168
517,128,0.3,89,2,70,1.0000,17,182.00,0.382399
518,128,0.3,89,2,70,1.0000,18,93.00,0.262014
519,128,0.3,89,2,70,1.0000,19,5.00,0.401913
520,128,0.3,89,2,70,1.0000,20,184.00,0.123531
521,128,0.3,89,2,70,1.0000,21,180.00,0.224004
522,128,0.3,89,2,70,1.0000,22,180.00,0.063424
523,128,0.3,89,2,70,1.0000,23,190.00,0.398160
524,128,0.3,89,2,70,1.0000,24,199.00,1.135877
525,128,0.3,89,2,70,1.0000,25,178.00,0.148826
526,128,0.3,89,2,70,1.0000,26,189.00,0.064730
527,128,0.3,89,2,70,1.0000,27,185.00,0.032680
528,128,0.3,89,2,70,1.0000,28,194.00,0.904060
529,128,0.3,89,2,70,1.0000,29,196.00,0.129044
530,128,0.3,89,2,70,1.0000,30,193.00,0.221848
531,128,0.3,89,2,70,1.0000,31,180.00,0.129175
532,128,0.3,89,2,70,1.0000,32,188.00,0.096328
533,128,0.3,89,2,70,1.0000,33,179.00,0.261395
534,128,0.3,89,2,70,1.0000,34,189.00,0.649765
535,128,0.3,89,2,70,1.0000,35,180.00,0.094758
536,128,0.3,89,2,70,1.0000,36,171.00,0.105566
537,128,0.3,89,2,70,1.0000,37,189.00,0.470564
538,128,0.3,89,2,70,1.0000,38,187.00,0.127286
539,128,0.3,89,2,70,1.0000,39,188.00,0.441414
540,128,0.3,89,2,70,1.0000,40,183.00,0.178252
541,128,0.3,89,2,70,1.0000,41,195.00,0.128572
542,128,0.3,89,2,70,1.0000,42,191.00,0.376992
543,128,0.3,89,2,70,1.0000,43,193.00,0.072496
544,128,0.3,89,2,70,1.0000,44,193.00,0.228775
545,128,0.3,89,2,70,1.0000,45,195.00,0.101858
546,128,0.3,89,2,70,1.0000,46,188.00,0.089659
547,128,0.3,89,2,70,1.0000,47,180.00,0.017664
548,128,0.3,89,2,70,1.0000,48,193.00,0.586743
549,128,0.3,89,2,70,1.0000,49,203.00,0.086907
550,128,0.3,89,2,70,1.0000,50,191.00,0.336988
551,128,0.3,89,2,70,1.0000,51,189.00,0.127698
552,128,0.3,89,2,70,1.0000,52,198.00,0.111262
553,128,0.3,89,2,70,1.0000,53,190.00,0.415368
554,128,0.3,89,2,70,1.0000,54,198.00,0.391025
555,128,0.3,89,2,70,1.0000,55,179.00,0.311022
556,128,0.3,89,2,70,1.0000,56,186.00,0.365142
557,128,0.3,89,2,70,1.0000,57,192.00,0.559891
558,128,0.3,89,2,70,1.0000,58,190.00,0.091482
559,128,0.3,89,2,70,1.0000,59,165.00,0.119934
560,128,0.3,89,2,70,1.0000,60,191.00,0.191552
561,128,0.3,89,2,70,1.0000,61,193.00,0.243621
562,128,0.3,89,2,70,1.0000,62,198.00,0.495037
563,128,0.3,89,2,70,1.0000,63,199.00,0.256554
564,128,0.3,89,2,70,1.0000,64,190.00,0.390013
565,128,0.3,89,2,70,1.0000,65,193.00,0.583587
566,128,0.3,89,2,70,1.0000,66,186.00,0.304360
567,128,0.3,89,2,70,1.0000,67,190.00,0.125893
568,128,0.3,89,2,70,1.0000,68,189.00,0.639499
569,128,0.3,89,2,70,1.0000,69,197.00,0.514166
570,128,0.3,89,2,70,1.0000,70,120.00,0.427253
571,128,0.3,89,2,70,1.0000,71,198.00,0.078519
572,128,0.3,89,2,70,1.0000,72,46.00,0.282198
573,128,0.3,89,2,70,1.0000,73,132.00,0.245717
574,128,0.3,89,2,70,1.0000,74,64.00,0.175234
575,128,0.3,89,2,70,1.0000,75,188.00,0.387426
576,128,0.3,89,2,70,1.0000,76,181.00,0.183797
577,128,0.3,89,2,70,1.0000,77,180.00,0.389438
578,128,0.3,89,2,70,1.0000,78,34.00,0.338332
579,128,0.3,89,2,70,1.0000,79,198.00,0.184823
580,128,0.3,89,2,70,1.0000,80,142.00,0.261104
581,128,0.3,89,2,70,1.0000,81,179.00,0.072097
582,128,0.3,89,2,70,1.0000,82,182.00,0.260842
583,128,0.3,89,2,70,1.0000,83,57.00,0.371493
584,128,0.3,89,2,70,1.0000,84,191.00,0.392670
585,128,0.3,89,2,70,1.0000,85,183.00,0.610174
586,128,0.3,89,2,70,1.0000,86,59.00,0.422868
587,128,0.3,89,2,70,1.0000,87,190.00,0.358018
588,128,0.3,89,2,70,1.0000,88,184.00,0.103713
589,128,0.3,89,2,70,1.0000,89,181.00,0.088957
590,128,0.3,89,2,70,1.0000,90,182.00,0.188796
591,128,0.3,89,2,70,1.0000,91,189.00,0.024190
592,128,0.3,89,2,70,1.0000,92,159.00,0.333843
593,128,0.3,89,2,70,1.0000,93,195.00,0.548266
594,128,0.3,89,2,70,1.0000,94,188.00,0.251386
595,128,0.3,89,2,70,1.0000,95,176.00,0.185211
596,128,0.3,89,2,70,1.0000,96,185.00,0.136446
597,128,0.3,89,2,70,1.0000,97,194.00,0.194444
598,128,0.3,89,2,70,1.0000,98,189.00,0.332628
599,128,0.3,89,2,70,1.0000,99,196.00,0.836565
600,256,0.3,179,2,70,1.0000,0,355.00,0.268597
601,256,0.3,179,2,70,1.0000,1,359.00,0.070706
602,256,0.3,179,2,70,1.0000,2,354.00,0.134149
603,256,0.3,179,2,70,1.0000,3,366.00,0.156830
604,256,0.3,179,2,70,1.0000,4,361.00,0.248859
605,256,0.3,179,2,70,1.0000,5,367.00,0.328311
606,256,0.3,179,2,70,1.0000,6,352.00,0.215943
607,256,0.3,179,2,70,1.0000,7,350.00,0.240647
608,256,0.3,179,2,70,1.0000,8,339.00,0.200825
609,256,0.3,179,2,70,1.0000,9,366.00,0.318096
610,256,0.3,179,2,70,1.0000,10,342.00,0.307444
611,256,0.3,179,2,70,1.0000,11,351.00,0.074700
612,256,0.3,179,2,70,1.0000,12,348.00,0.269919
613,256,0.3,179,2,70,1.0000,13,355.00,0.144988
614,256,0.3,179,2,70,1.0000,14,361.00,0.276227
615,256,0.3,179,2,70,1.0000,15,365.00,0.214845
616,256,0.3,179,2,70,1.0000,16,356.00,0.702919
617,256,0.3,179,2,70,1.0000,17,352.00,0.118231
618,256,0.3,179,2,70,1.0000,18,367.00,0.405315
619,256,0.3,179,2,70,1.0000,19,356.00,0.189573
620,256,0.3,179,2,70,1.0000,20,352.00,0.461626
621,256,0.3,179,2,70,1.0000,21,337.00,0.290552
622,256,0.3,179,2,70,1.0000,22,45.00,0.339819
623,256,0.3,179,2,70,1.0000,23,369.00,0.090115
624,256,0.3,179,2,70,1.0000,24,340.00,0.110299
625,256,0.3,179,2,70,1.0000,25,357.00,0.074123
626,256,0.3,179,2,70,1.0000,26,100.00,0.212942
627,256,0.3,179,2,70,1.0000,27,341.00,0.195836
628,256,0.3,179,2,70,1.0000,28,372.00,0.106125
629,256,0.3,179,2,70,1.0000,29,343.00,0.005761
630,256,0.3,179,2,70,1.0000,30,373.00,0.306701
631,256,0.3,179,2,70,1.0000,31,347.00,0.268307
632,256,0.3,179,2,70,1.0000,32,364.00,0.197778
633,256,0.3,179,2,70,1.0000,33,353.00,0.032603
634,256,0.3,179,2,70,1.0000,34,337.00,0.125334
635,256,0.3,179,2,70,1.0000,35,340.00,0.286032
636,256,0.3,179,2,70,1.0000,36,353.00,0.169556
637,256,0.3,179,2,70,1.0000,37,343.00,0.110467
638,256,0.3,179,2,70,1.0000,38,354.00,0.108530
639,256,0.3,179,2,70,1.0000,39,350.00,0.077037
640,256,0.3,179,2,70,1.0000,40,19.00,0.429095
641,256,0.3,179,2,70,1.0000,41,358.00,0.085356
642,256,0.3,179,2,70,1.0000,42,347.00,0.231275
643,256,0.3,179,2,70,1.0000,43,340.00,0.261681
644,256,0.3,179,2,70,1.0000,44,346.00,0.301777
645,256,0.3,179,2,70,1.0000,45,364.00,0.147884
646,256,0.3,179,2,70,1.0000,46,354.00,0.148297
647,256,0.3,179,2,70,1.0000,47,355.00,0.176926
648,256,0.3,179,2,70,1.0000,48,362.00,0.316432
649,256,0.3,179,2,70,1.0000,49,359.00,0.301188
650,256,0.3,179,2,70,1.0000,50,364.00,0.036346
651,256,0.3,179,2,70,1.0000,51,356.00,0.277514
652,256,0.3,179,2,70,1.0000,52,355.00,0.058057
653,256,0.3,179,2,70,1.0000,53,347.00,0.259508
654,256,0.3,179,2,70,1.0000,54,347.00,0.288065
655,256,0.3,179,2,70,1.0000,55,353.00,0.498883
656,256,0.3,179,2,70,1.0000,56,342.00,0.158418
657,256,0.3,179,2,70,1.0000,57,344.00,0.179412
658,256,0.3,179,2,70,1.0000,58,342.00,0.221853
659,256,0.3,179,2,70,1.0000,59,351.00,0.259095
660,256,0.3,179,2,70,1.0000,60,362.00,0.117908
661,256,0.3,179,2,70,1.0000,61,351.00,0.119802
662,256,0.3,179,2,70,1.0000,62,350.00,0.226186
663,256,0.3,179,2,70,1.0000,63,365.00,0.140572
664,256,0.3,179,2,70,1.0000,64,360.00,0.315983
665,256,0.3,179,2,70,1.0000,65,349.00,0.093075
666,256,0.3,179,2,70,1.0000,66,362.00,0.048865
667,256,0.3,179,2,70,1.0000,67,360.00,0.054510
668,256,0.3,179,2,70,1.0000,68,358.00,0.266775
669,256,0.3,179,2,70,1.0000,69,342.00,0.144324
670,256,0.3,179,2,70,1.0000,70,358.00,0.233880
671,256,0.3,179,2,70,1.0000,71,357.00,0.087593
672,256,0.3,179,2,70,1.0000,72,359.00,0.259673
673,256,0.3,179,2,70,1.0000,73,353.00,0.175881
674,256,0.3,179,2,70,1.0000,74,349.00,0.102321
675,256,0.3,179,2,70,1.0000,75,357.00,0.034816
676,256,0.3,179,2,70,1.0000,76,308.00,0.308665
677,256,0.3,179,2,70,1.0000,77,358.00,0.128655
678,256,0.3,179,2,70,1.0000,78,371.00,0.312706
679,256,0.3,179,2,70,1.0000,79,374.00,0.216743
680,256,0.3,179,2,70,1.0000,80,361.00,0.027738
681,256,0.3,179,2,70,1.0000,81,363.00,0.248786
682,256,0.3,179,2,70,1.0000,82,335.00,0.100622
683,256,0.3,179,2,70,1.0000,83,366.00,0.289850
684,256,0.3,179,2,70,1.0000,84,344.00,0.260795
685,256,0.3,179,2,70,1.0000,85,180.00,0.131484
686,256,0.3,179,2,70,1.0000,86,364.00,0.281906
687,256,0.3,179,2,70,1.0000,87,364.00,0.210229
688,256,0.3,179,2,70,1.0000,88,357.00,0.158187
689,256,0.3,179,2,70,1.0000,89,363.00,0.187744
690,256,0.3,179,2,70,1.0000,90,361.00,0.164695
691,256,0.3,179,2,70,1.0000,91,349.00,0.101516
692,256,0.3,179,2,70,1.0000,92,348.00,0.049013
693,256,0.3,179,2,70,1.0000,93,351.00,0.278583
694,256,0.3,179,2,70,1.0000,94,356.00,0.235177
695,256,0.3,179,2,70,1.0000,95,346.00,0.152397
696,256,0.3,179,2,70,1.0000,96,338.00,0.052829
697,256,0.3,179,2,70,1.0000,97,359.00,0.549389
698,256,0.3,179,2,70,1.0000,98,342.00,0.149939
699,256,0.3,179,2,70,1.0000,99,364.00,0.086308
700,512,0.3,358,2,70,1.0000,0,707.00,0.220257
701,512,0.3,358,2,70,1.0000,1,715.00,0.271815
702,512,0.3,358,2,70,1.0000,2,667.00,0.175443
703,512,0.3,358,2,70,1.0000,3,714.00,0.089488
704,512,0.3,358,2,70,1.0000,4,684.00,0.152217
705,512,0.3,358,2,70,1.0000,5,669.00,0.119689
706,512,0.3,358,2,70,1.0000,6,679.00,0.057142
707,512,0.3,358,2,70,1.0000,7,680.00,0.196629
708,512,0.3,358,2,70,1.0000,8,676.00,0.017672
709,512,0.3,358,2,70,1.0000,9,668.00,0.093002
710,512,0.3,358,2,70,1.0000,10,714.00,0.262212
711,512,0.3,358,2,70,1.0000,11,722.00,0.154062
712,512,0.3,358,2,70,1.0000,12,692.00,0.300142
713,512,0.3,358,2,70,1.0000,13,703.00,0.350705
714,512,0.3,358,2,70,1.0000,14,683.00,0.134864
715,512,0.3,358,2,70,1.0000,15,682.00,0.019116
716,512,0.3,358,2,70,1.0000,16,698.00,0.067232
717,512,0.3,358,2,70,1.0000,17,715.00,0.232026
718,512,0.3,358,2,70,1.0000,18,663.00,0.097738
719,512,0.3,358,2,70,1.0000,19,669.00,0.057251
720,512,0.3,358,2,70,1.0000,20,688.00,0.071392
721,512,0.3,358,2,70,1.0000,21,706.00,0.038862
722,512,0.3,358,2,70,1.0000,22,679.00,0.150970
723,512,0.3,358,2,70,1.0000,23,682.00,0.118010
724,512,0.3,358,2,70,1.0000,24,687.00,0.293263
725,512,0.3,358,2,70,1.0000,25,667.00,0.107757
726,512,0.3,358,2,70,1.0000,26,671.00,0.024570
727,512,0.3,358,2,70,1.0000,27,676.00,0.056138
728,512,0.3,358,2,70,1.0000,28,660.00,0.220628
729,512,0.3,358,2,70,1.0000,29,700.00,0.138262
730,512,0.3,358,2,70,1.0000,30,679.00,0.194116
731,512,0.3,358,2,70,1.0000,31,679.00,0.267515
732,512,0.3,358,2,70,1.0000,32,682.00,0.240519
733,512,0.3,358,2,70,1.0000,33,664.00,0.106452
734,512,0.3,358,2,70,1.0000,34,683.00,0.162855
735,512,0.3,358,2,70,1.0000,35,661.00,0.100096
736,512,0.3,358,2,70,1.0000,36,679.00,0.118879
737,512,0.3,358,2,70,1.0000,37,674.00,0.125514
738,512,0.3,358,2,70,1.0000,38,685.00,0.220878
739,512,0.3,358,2,70,1.0000,39,687.00,0.032339
740,512,0.3,358,2,70,1.0000,40,676.00,0.073119
741,512,0.3,358,2,70,1.0000,41,702.00,0.221463
742,512,0.3,358,2,70,1.0000,42,710.00,0.628019
743,512,0.3,358,2,70,1.0000,43,701.00,0.213575
744,512,0.3,358,2,70,1.0000,44,692.00,0.100669
745,512,0.3,358,2,70,1.0000,45,697.00,0.195828
746,512,0.3,358,2,70,1.0000,46,673.00,0.080291
747,512,0.3,358,2,70,1.0000,47,697.00,0.041110
748,512,0.3,358,2,70,1.0000,48,665.00,0.214438
749,512,0.3,358,2,70,1.0000,49,709.00,0.219360
750,512,0.3,358,2,70,1.0000,50,698.00,0.065099
751,512,0.3,358,2,70,1.0000,51,661.00,0.204882
752,512,0.3,358,2,70,1.0000,52,669.00,0.126344
753,512,0.3,358,2,70,1.0000,53,657.00,0.588403
754,512,0.3,358,2,70,1.0000,54,656.00,0.090708
755,512,0.3,358,2,70,1.0000,55,660.00,0.237203
756,512,0.3,358,2,70,1.0000,56,668.00,0.177049
757,512,0.3,358,2,70,1.0000,57,659.00,0.238483
758,512,0.3,358,2,70,1.0000,58,684.00,0.133281
759,512,0.3,358,2,70,1.0000,59,677.00,0.127783
760,512,0.3,358,2,70,1.0000,60,671.00,0.271973
761,512,0.3,358,2,70,1.0000,61,649.00,0.049192
762,512,0.3,358,2,70,1.0000,62,664.00,0.052324
763,512,0.3,358,2,70,1.0000,63,667.00,0.264083
764,512,0.3,358,2,70,1.0000,64,668.00,0.101645
765,512,0.3,358,2,70,1.0000,65,682.00,0.080606
766,512,0.3,358,2,70,1.0000,66,689.00,0.344065
767,512,0.3,358,2,70,1.0000,67,670.00,0.153335
768,512,0.3,358,2,70,1.0000,68,673.00,0.119422
769,512,0.3,358,2,70,1.0000,69,689.00,0.175208
770,512,0.3,358,2,70,1.0000,70,679.00,0.048173
771,512,0.3,358,2,70,1.0000,71,696.00,0.128839
772,512,0.3,358,2,70,1.0000,72,695.00,0.117086
773,512,0.3,358,2,70,1.0000,73,700.00,0.224892
774,512,0.3,358,2,70,1.0000,74,643.00,0.077821
775,512,0.3,358,2,70,1.0000,75,658.00,0.051514
776,512,0.3,358,2,70,1.0000,76,678.00,0.057433
777,512,0.3,358,2,70,1.0000,77,651.00,0.433720
778,512,0.3,358,2,70,1.0000,78,662.00,0.041402
779,512,0.3,358,2,70,1.0000,79,690.00,0.366849
780,512,0.3,358,2,70,1.0000,80,672.00,0.102785
781,512,0.3,358,2,70,1.0000,81,661.00,0.028846
782,512,0.3,358,2,70,1.0000,82,683.00,0.228876
783,512,0.3,358,2,70,1.0000,83,664.00,0.102823
784,512,0.3,358,2,70,1.0000,84,706.00,0.072135
785,512,0.3,358,2,70,1.0000,85,726.00,0.229266
786,512,0.3,358,2,70,1.0000,86,690.00,0.384782
787,512,0.3,358,2,70,1.0000,87,686.00,0.068903
788,512,0.3,358,2,70,1.0000,88,658.00,0.231522
789,512,0.3,358,2,70,1.0000,89,681.00,0.157901
790,512,0.3,358,2,70,1.0000,90,662.00,0.184427
791,512,0.3,358,2,70,1.0000,91,660.00,0.215128
792,512,0.3,358,2,70,1.0000,92,691.00,0.074877
793,512,0.3,358,2,70,1.0000,93,698.00,0.176353
794,512,0.3,358,2,70,1.0000,94,695.00,0.199186
795,512,0.3,358,2,70,1.0000,95,685.00,0.092640
796,512,0.3,358,2,70,1.0000,96,647.00,0.215052
797,512,0.3,358,2,70,1.0000,97,682.00,0.074343
798,512,0.3,358,2,70,1.0000,98,672.00,0.066659
799,512,0.3,358,2,70,1.0000,99,654.00,0.121498
800,1024,0.3,716,2,70,1.0000,0,1286.00,0.068750
801,1024,0.3,716,2,70,1.0000,1,1334.00,0.070459
802,1024,0.3,716,2,70,1.0000,2,1357.00,0.081532
803,1024,0.3,716,2,70,1.0000,3,1295.00,0.282965
804,1024,0.3,716,2,70,1.0000,4,1324.00,0.155136
805,1024,0.3,716,2,70,1.0000,5,1329.00,0.197416
806,1024,0.3,716,2,70,1.0000,6,1376.00,0.138062
807,1024,0.3,716,2,70,1.0000,7,1292.00,0.073587
808,1024,0.3,716,2,70,1.0000,8,1359.00,0.086046
809,1024,0.3,716,2,70,1.0000,9,1349.00,0.082982
810,1024,0.3,716,2,70,1.0000,10,1372.00,0.215361
811,1024,0.3,716,2,70,1.0000,11,1305.00,0.315341
812,1024,0.3,716,2,70,1.0000,12,1352.00,0.211211
813,1024,0.3,716,2,70,1.0000,13,1347.00,0.091764
814,1024,0.3,716,2,70,1.0000,14,1292.00,0.060491
815,1024,0.3,716,2,70,1.0000,15,1335.00,0.203542
816,1024,0.3,716,2,70,1.0000,16,1341.00,0.153687
817,1024,0.3,716,2,70,1.0000,17,1298.00,0.095310
818,1024,0.3,716,2,70,1.0000,18,1339.00,0.271386
819,1024,0.3,716,2,70,1.0000,19,1332.00,0.165933
820,1024,0.3,716,2,70,1.0000,20,1297.00,0.162670
821,1024,0.3,716,2,70,1.0000,21,1299.00,0.311402
822,1024,0.3,716,2,70,1.0000,22,1316.00,0.038496
823,1024,0.3,716,2,70,1.0000,23,1352.00,0.170050
824,1024,0.3,716,2,70,1.0000,24,1326.00,0.053982
825,1024,0.3,716,2,70,1.0000,25,1356.00,0.020735
826,1024,0.3,716,2,70,1.0000,26,1291.00,0.101437
827,1024,0.3,716,2,70,1.0000,27,1408.00,0.044328
828,1024,0.3,716,2,70,1.0000,28,1384.00,0.252820
829,1024,0.3,716,2,70,1.0000,29,1375.00,0.173477
830,1024,0.3,716,2,70,1.0000,30,1314.00,0.129349
831,1024,0.3,716,2,70,1.0000,31,1343.00,0.105509
832,1024,0.3,716,2,70,1.0000,32,1269.00,0.156372
833,1024,0.3,716,2,70,1.0000,33,1339.00,0.192509
834,1024,0.3,716,2,70,1.0000,34,1330.00,0.117216
835,1024,0.3,716,2,70,1.0000,35,1322.00,0.109206
836,1024,0.3,716,2,70,1.0000,36,1304.00,0.288323
837,1024,0.3,716,2,70,1.0000,37,1367.00,0.260548
838,1024,0.3,716,2,70,1.0000,38,1282.00,0.221142
839,1024,0.3,716,2,70,1.0000,39,1329.00,0.199394
840,1024,0.3,716,2,70,1.0000,40,1320.00,0.115379
841,1024,0.3,716,2,70,1.0000,41,1224.00,0.191464
842,1024,0.3,716,2,70,1.0000,42,1353.00,0.215636
843,1024,0.3,716,2,70,1.0000,43,1302.00,0.056385
844,1024,0.3,716,2,70,1.0000,44,1303.00,0.282422
845,1024,0.3,716,2,70,1.0000,45,1270.00,0.062857
846,1024,0.3,716,2,70,1.0000,46,1355.00,0.100084
847,1024,0.3,716,2,70,1.0000,47,1259.00,0.185765
848,1024,0.3,716,2,70,1.0000,48,1325.00,0.020291
849,1024,0.3,716,2,70,1.0000,49,1338.00,0.212430
850,1024,0.3,716,2,70,1.0000,50,1277.00,0.094785
851,1024,0.3,716,2,70,1.0000,51,1289.00,0.021686
852,1024,0.3,716,2,70,1.0000,52,1286.00,0.070829
853,1024,0.3,716,2,70,1.0000,53,1332.00,0.039193
854,1024,0.3,716,2,70,1.0000,54,1305.00,0.135230
855,1024,0.3,716,2,70,1.0000,55,1355.00,0.048994
856,1024,0.3,716,2,70,1.0000,56,1289.00,0.050464
857,1024,0.3,716,2,70,1.0000,57,1338.00,0.075110
858,1024,0.3,716,2,70,1.0000,58,1325.00,0.118925
859,1024,0.3,716,2,70,1.0000,59,1262.00,0.193957
860,1024,0.3,716,2,70,1.0000,60,1251.00,0.141478
861,1024,0.3,716,2,70,1.0000,61,1305.00,0.269754
862,1024,0.3,716,2,70,1.0000,62,1288.00,0.059181
863,1024,0.3,716,2,70,1.0000,63,1352.00,0.336046
864,1024,0.3,716,2,70,1.0000,64,1287.00,0.112381
865,1024,0.3,716,2,70,1.0000,65,1321.00,0.104696
866,1024,0.3,716,2,70,1.0000,66,1278.00,0.223820
867,1024,0.3,716,2,70,1.0000,67,1306.00,0.172222
868,1024,0.3,716,2,70,1.0000,68,1383.00,0.125583
869,1024,0.3,716,2,70,1.0000,69,1296.00,0.027419
870,1024,0.3,716,2,70,1.0000,70,1277.00,0.008672
871,1024,0.3,716,2,70,1.0000,71,1278.00,0.141111
872,1024,0.3,716,2,70,1.0000,72,1226.00,0.050956
873,1024,0.3,716,2,70,1.0000,73,1283.00,0.165768
874,1024,0.3,716,2,70,1.0000,74,1328.00,0.050225
875,1024,0.3,716,2,70,1.0000,75,1263.00,0.095144
876,1024,0.3,716,2,70,1.0000,76,1282.00,0.194854
877,1024,0.3,716,2,70,1.0000,77,1303.00,0.086593
878,1024,0.3,716,2,70,1.0000,78,1317.00,0.090687
879,1024,0.3,716,2,70,1.0000,79,1402.00,0.178536
880,1024,0.3,716,2,70,1.0000,80,1295.00,0.071127
881,1024,0.3,716,2,70,1.0000,81,1350.00,0.045498
882,1024,0.3,716,2,70,1.0000,82,1332.00,0.166180
883,1024,0.3,716,2,70,1.0000,83,1284.00,0.088847
884,1024,0.3,716,2,70,1.0000,84,1305.00,0.016946
885,1024,0.3,716,2,70,1.0000,85,1318.00,0.089690
886,1024,0.3,716,2,70,1.0000,86,1310.00,0.198577
887,1024,0.3,716,2,70,1.0000,87,1320.00,0.373573
888,1024,0.3,716,2,70,1.0000,88,1418.00,0.256555
889,1024,0.3,716,2,70,1.0000,89,1305.00,0.234497
890,1024,0.3,716,2,70,1.0000,90,1304.00,0.022265
891,1024,0.3,716,2,70,1.0000,91,1344.00,0.131813
892,1024,0.3,716,2,70,1.0000,92,1285.00,0.102424
893,1024,0.3,716,2,70,1.0000,93,1311.00,0.103125
894,1024,0.3,716,2,70,1.0000,94,1354.00,0.120389
895,1024,0.3,716,2,70,1.0000,95,1334.00,0.159666
896,1024,0.3,716,2,70,1.0000,96,1348.00,0.318425
897,1024,0.3,716,2,70,1.0000,97,1314.00,0.170530
898,1024,0.3,716,2,70,1.0000,98,1297.00,0.248898
899,1024,0.3,716,2,70,1.0000,99,1334.00,0.239254
900,2048,0.3,1433,2,70,1.0000,0,2634.00,0.136237
901,2048,0.3,1433,2,70,1.0000,1,2550.00,0.056065
902,2048,0.3,1433,2,70,1.0000,2,2764.00,0.118651
903,2048,0.3,1433,2,70,1.0000,3,2665.00,0.171911
904,2048,0.3,1433,2,70,1.0000,4,2694.00,0.168679
905,2048,0.3,1433,2,70,1.0000,5,2537.00,0.082797
906,2048,0.3,1433,2,70,1.0000,6,2644.00,0.060006
907,2048,0.3,1433,2,70,1.0000,7,2567.00,0.188561
908,2048,0.3,1433,2,70,1.0000,8,2553.00,0.182666
909,2048,0.3,1433,2,70,1.0000,9,2677.00,0.087413
910,2048,0.3,1433,2,70,1.0000,10,2669.00,0.143648
911,2048,0.3,1433,2,70,1.0000,11,2673.00,0.034927
912,2048,0.3,1433,2,70,1.0000,12,2544.00,0.067884
913,2048,0.3,1433,2,70,1.0000,13,2520.00,0.232269
914,2048,0.3,1433,2,70,1.0000,14,2588.00,0.023916
915,2048,0.3,1433,2,70,1.0000,15,2587.00,0.054642
916,2048,0.3,1433,2,70,1.0000,16,2623.00,0.119504
917,2048,0.3,1433,2,70,1.0000,17,2600.00,0.029244
918,2048,0.3,1433,2,70,1.0000,18,2708.00,0.073339
919,2048,0.3,1433,2,70,1.0000,19,2714.00,0.127826
